pid,scenario,choice,cartime,carcost,acttime,ebikecost,escootcost,gender,age,education,employment,income,car_own,moto_own,cycle_own,escoot_own,bike_frequency,escooter_frequency,PT_frequency,metro_frequency,young,carpsafe,ebikepsafe,escootpsafe,walkpsafe,intchoice,binchoice1,binchoice2,binchoice3,binchoice4
125,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,6.0,1.0,1.0,4.0,2,0,0,1,0
125,scenario31,car,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,6.0,1.0,1.0,6.0,4,1,0,0,0
125,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,6.0,7.0,7.0,6.0,3,0,1,0,0
125,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4.0,7.0,7.0,7.0,3,0,1,0,0
125,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4.0,6.0,6.0,2.0,3,0,1,0,0
125,scenario19,car,5,6.5,15,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,6.0,4,1,0,0,0
125,scenario04,car,5,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,7.0,1.0,1.0,4.0,4,1,0,0,0
126,scenario34,walk,40,5.0,5,4.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,5.0,2.0,1.0,4.0,1,0,0,0,1
126,scenario31,car,40,6.5,25,3.0,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,7.0,4,1,0,0,0
126,scenario13,car,20,5.0,25,4.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,5.0,2.0,5.0,4,1,0,0,0
126,scenario28,car,5,3.5,25,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,7.0,4,1,0,0,0
126,scenario22,walk,20,3.5,5,4.5,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,6.0,1,0,0,0,1
126,scenario01,car,40,3.5,25,1.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,6.0,4,1,0,0,0
126,scenario25,car,20,6.5,15,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,7.0,4,1,0,0,0
126,scenario16,car,40,3.5,15,1.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,7.0,4,1,0,0,0
126,scenario10,walk,20,6.5,5,1.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,7.0,4.0,1.0,7.0,1,0,0,0,1
126,scenario07,car,5,5.0,15,1.5,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,4.0,1.0,5.0,4,1,0,0,0
126,scenario19,car,5,6.5,15,4.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,7.0,4,1,0,0,0
126,scenario04,car,5,5.0,5,3.0,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,2.0,1.0,5.0,4,1,0,0,0
127,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,6.0,2.0,2.0,6.0,2,0,0,1,0
127,scenario31,car,40,6.5,25,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,6.0,2.0,4.0,7.0,4,1,0,0,0
127,scenario13,car,20,5.0,25,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,5.0,4.0,5.0,4,1,0,0,0
127,scenario28,car,5,3.5,25,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4.0,3.0,6.0,6.0,4,1,0,0,0
127,scenario22,escoot,20,3.5,5,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,3.0,3.0,7.0,2,0,0,1,0
127,scenario01,car,40,3.5,25,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,2.0,2.0,5.0,4,1,0,0,0
127,scenario25,car,20,6.5,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,3.0,5.0,6.0,4,1,0,0,0
127,scenario16,ebike,40,3.5,15,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,3.0,5.0,6.0,3,0,1,0,0
127,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4.0,5.0,5.0,6.0,3,0,1,0,0
127,scenario07,car,5,5.0,15,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,5.0,5.0,3.0,6.0,4,1,0,0,0
127,scenario19,car,5,6.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4.0,3.0,4.0,5.0,4,1,0,0,0
127,scenario04,escoot,5,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4.0,6.0,5.0,2.0,2,0,0,1,0
128,scenario34,walk,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,5.0,2.0,2.0,1.0,1,0,0,0,1
128,scenario31,car,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,2.0,5.0,3.0,5.0,4,1,0,0,0
128,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,5.0,5.0,2.0,5.0,3,0,1,0,0
128,scenario28,car,5,3.5,25,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,3.0,3.0,3.0,2.0,4,1,0,0,0
128,scenario01,car,40,3.5,25,1.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,5.0,1.0,5.0,4.0,4,1,0,0,0
128,scenario25,car,20,6.5,15,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4.0,1.0,1.0,4.0,4,1,0,0,0
128,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4.0,4.0,2.0,4.0,3,0,1,0,0
128,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4.0,4.0,1.0,4.0,3,0,1,0,0
129,scenario34,walk,40,5.0,5,4.5,0.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,7.0,5.0,5.0,7.0,1,0,0,0,1
129,scenario31,ebike,40,6.5,25,3.0,3.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,7.0,6.0,5.0,7.0,3,0,1,0,0
129,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,7.0,7.0,5.0,7.0,3,0,1,0,0
129,scenario28,ebike,5,3.5,25,3.0,2.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,6.0,6.0,6.0,6.0,3,0,1,0,0
129,scenario22,walk,20,3.5,5,4.5,2.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,4.0,4.0,3.0,6.0,1,0,0,0,1
129,scenario01,ebike,40,3.5,25,1.5,0.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,5.0,5.0,4.0,6.0,3,0,1,0,0
129,scenario25,ebike,20,6.5,15,3.0,2.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,5.0,4.0,3.0,6.0,3,0,1,0,0
129,scenario16,ebike,40,3.5,15,1.5,3.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,6.0,5.0,4.0,6.0,3,0,1,0,0
129,scenario10,walk,20,6.5,5,1.5,3.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,5.0,7.0,6.0,7.0,1,0,0,0,1
129,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,5.0,6.0,4.0,7.0,3,0,1,0,0
129,scenario19,ebike,5,6.5,15,4.5,0.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,6.0,5.0,4.0,7.0,3,0,1,0,0
129,scenario04,walk,5,5.0,5,3.0,0.5,0.0,2.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,0,7.0,5.0,5.0,7.0,1,0,0,0,1
130,scenario34,walk,40,5.0,5,4.5,0.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,5.0,1,0,0,0,1
130,scenario31,car,40,6.5,25,3.0,3.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,6.0,4.0,3.0,6.0,4,1,0,0,0
130,scenario13,car,20,5.0,25,4.5,3.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,6.0,5.0,5.0,5.0,4,1,0,0,0
130,scenario28,car,5,3.5,25,3.0,2.0,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,6.0,4,1,0,0,0
130,scenario22,walk,20,3.5,5,4.5,2.0,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,5.0,1,0,0,0,1
130,scenario01,car,40,3.5,25,1.5,0.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,3.0,6.0,4,1,0,0,0
130,scenario25,walk,20,6.5,15,3.0,2.0,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,7.0,1,0,0,0,1
130,scenario16,walk,40,3.5,15,1.5,3.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,7.0,1,0,0,0,1
130,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,7.0,5.0,4.0,7.0,3,0,1,0,0
130,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,4.0,3.0,4.0,3,0,1,0,0
130,scenario19,car,5,6.5,15,4.5,0.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,5.0,3.0,2.0,6.0,4,1,0,0,0
130,scenario04,walk,5,5.0,5,3.0,0.5,0.0,2.0,3.0,3.0,2.0,1,0,1,0,1.0,0.0,1.0,1.0,0,4.0,3.0,2.0,6.0,1,0,0,0,1
131,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,5.0,3.0,5.0,1,0,0,0,1
131,scenario31,ebike,40,6.5,25,3.0,3.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,5.0,5.0,7.0,3,0,1,0,0
131,scenario13,car,20,5.0,25,4.5,3.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,4.0,4.0,7.0,4,1,0,0,0
131,scenario28,ebike,5,3.5,25,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,2.0,2.0,7.0,3,0,1,0,0
131,scenario22,escoot,20,3.5,5,4.5,2.0,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,2.0,2.0,6.0,2,0,0,1,0
131,scenario01,escoot,40,3.5,25,1.5,0.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,1.0,1.0,6.0,2,0,0,1,0
131,scenario25,escoot,20,6.5,15,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,4.0,3.0,6.0,2,0,0,1,0
131,scenario16,ebike,40,3.5,15,1.5,3.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
131,scenario10,walk,20,6.5,5,1.5,3.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,6.0,6.0,6.0,1,0,0,0,1
131,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,6.0,6.0,6.0,7.0,3,0,1,0,0
131,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,5.0,5.0,7.0,2,0,0,1,0
131,scenario04,escoot,5,5.0,5,3.0,0.5,0.0,1.0,2.0,1.0,1.0,1,1,1,0,0.0,0.0,4.0,4.0,1,7.0,7.0,7.0,7.0,2,0,0,1,0
132,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,1.0,1.0,1.0,1.0,1,0,0,0,1
132,scenario31,car,40,6.5,25,3.0,3.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,1.0,1.0,5.0,4,1,0,0,0
132,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,6.0,6.0,6.0,6.0,3,0,1,0,0
132,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,3.0,3.0,6.0,4,1,0,0,0
132,scenario22,walk,20,3.5,5,4.5,2.0,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,3.0,1.0,1.0,3.0,1,0,0,0,1
132,scenario01,car,40,3.5,25,1.5,0.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,2.0,2.0,4.0,4,1,0,0,0
132,scenario25,walk,20,6.5,15,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,4.0,1.0,1.0,6.0,1,0,0,0,1
132,scenario16,walk,40,3.5,15,1.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,3.0,1.0,1.0,6.0,1,0,0,0,1
132,scenario10,walk,20,6.5,5,1.5,3.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,4.0,4.0,7.0,1,0,0,0,1
132,scenario07,car,5,5.0,15,1.5,2.0,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,4.0,4.0,4.0,5.0,4,1,0,0,0
132,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,2.0,2.0,6.0,2,0,0,1,0
132,scenario04,walk,5,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,1.0,1,0,1,0,0.0,0.0,4.0,4.0,1,5.0,3.0,3.0,5.0,1,0,0,0,1
133,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,7.0,3.0,3.0,5.0,1,0,0,0,1
133,scenario31,ebike,40,6.5,25,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,7.0,5.0,5.0,6.0,3,0,1,0,0
133,scenario13,escoot,20,5.0,25,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,6.0,7.0,7.0,7.0,2,0,0,1,0
133,scenario28,ebike,5,3.5,25,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,5.0,5.0,7.0,3,0,1,0,0
133,scenario22,walk,20,3.5,5,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,2.0,2.0,4.0,1,0,0,0,1
133,scenario01,ebike,40,3.5,25,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,6.0,3.0,3.0,3.0,3,0,1,0,0
133,scenario25,ebike,20,6.5,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,3.0,3.0,6.0,3,0,1,0,0
133,scenario16,ebike,40,3.5,15,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,3.0,3.0,5.0,3,0,1,0,0
133,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,6.0,6.0,6.0,3,0,1,0,0
133,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,5.0,5.0,6.0,3,0,1,0,0
133,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,6.0,6.0,6.0,2,0,0,1,0
133,scenario04,walk,5,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,3.0,3.0,1,4.0,6.0,6.0,6.0,1,0,0,0,1
134,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,4.0,2.0,2.0,3.0,3,0,1,0,0
134,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,4.0,5.0,5.0,4.0,3,0,1,0,0
134,scenario28,ebike,5,3.5,25,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,3.0,2.0,2.0,4.0,3,0,1,0,0
134,scenario22,walk,20,3.5,5,4.5,2.0,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,2.0,1.0,1.0,2.0,1,0,0,0,1
134,scenario01,ebike,40,3.5,25,1.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,3.0,2.0,2.0,3.0,3,0,1,0,0
134,scenario25,ebike,20,6.5,15,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,2.0,2.0,2.0,4.0,3,0,1,0,0
134,scenario16,ebike,40,3.5,15,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,3.0,2.0,2.0,4.0,3,0,1,0,0
134,scenario10,walk,20,6.5,5,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,4.0,5.0,5.0,4.0,1,0,0,0,1
134,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,3.0,5.0,4.0,4.0,3,0,1,0,0
134,scenario19,ebike,5,6.5,15,4.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,2.0,2.0,2.0,4.0,3,0,1,0,0
134,scenario04,walk,5,5.0,5,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,0,3.0,2.0,2.0,4.0,1,0,0,0,1
135,scenario34,ebike,40,5.0,5,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,4.0,3.0,2.0,6.0,3,0,1,0,0
135,scenario31,ebike,40,6.5,25,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,5.0,4.0,6.0,7.0,3,0,1,0,0
135,scenario13,escoot,20,5.0,25,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,5.0,6.0,5.0,7.0,2,0,0,1,0
135,scenario28,ebike,5,3.5,25,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,5.0,3.0,6.0,3,0,1,0,0
135,scenario22,car,20,3.5,5,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,4.0,3.0,2.0,3.0,4,1,0,0,0
135,scenario01,ebike,40,3.5,25,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,4.0,3.0,6.0,3,0,1,0,0
135,scenario25,ebike,20,6.5,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,4.0,4.0,2.0,7.0,3,0,1,0,0
135,scenario16,car,40,3.5,15,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,4.0,2.0,6.0,4,1,0,0,0
135,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,7.0,6.0,7.0,3,0,1,0,0
135,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,6.0,4.0,4.0,3,0,1,0,0
135,scenario19,ebike,5,6.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,6.0,4.0,3.0,5.0,3,0,1,0,0
135,scenario04,walk,5,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,0.0,4.0,4.0,1,7.0,5.0,3.0,7.0,1,0,0,0,1
137,scenario34,car,40,5.0,5,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,7.0,6.0,2.0,2.0,4,1,0,0,0
137,scenario31,car,40,6.5,25,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,7.0,2.0,5.0,2.0,4,1,0,0,0
137,scenario13,car,20,5.0,25,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,7.0,4.0,4.0,7.0,4,1,0,0,0
137,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,4.0,1.0,6.0,6.0,4,1,0,0,0
137,scenario22,car,20,3.5,5,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,6.0,1.0,1.0,4.0,4,1,0,0,0
137,scenario01,car,40,3.5,25,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,5.0,1.0,1.0,1.0,4,1,0,0,0
137,scenario25,car,20,6.5,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,7.0,1.0,1.0,7.0,4,1,0,0,0
137,scenario16,car,40,3.5,15,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,6.0,1.0,1.0,1.0,4,1,0,0,0
137,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,5.0,4.0,4.0,6.0,3,0,1,0,0
137,scenario07,car,5,5.0,15,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,6.0,4.0,6.0,4.0,4,1,0,0,0
137,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,6.0,5.0,6.0,6.0,2,0,0,1,0
137,scenario04,escoot,5,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,,1.0,1,6.0,5.0,5.0,5.0,2,0,0,1,0
138,scenario34,walk,40,5.0,5,4.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,4.0,3.0,3.0,5.0,1,0,0,0,1
138,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,4.0,4.0,7.0,3,0,1,0,0
138,scenario13,escoot,20,5.0,25,4.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,6.0,6.0,6.0,2,0,0,1,0
138,scenario28,car,5,3.5,25,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,4.0,4.0,7.0,4,1,0,0,0
138,scenario22,walk,20,3.5,5,4.5,2.0,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,5.0,3.0,2.0,6.0,1,0,0,0,1
138,scenario01,ebike,40,3.5,25,1.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,4.0,4.0,6.0,3,0,1,0,0
138,scenario25,car,20,6.5,15,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,5.0,3.0,2.0,7.0,4,1,0,0,0
